stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
06508,,"PAYNE AV & E 22ND ST",,  41.506013, -81.675447,,,0,
06509,,"PAYNE AV & E 24TH ST",,  41.506503, -81.673338,,,0,
06510,,"PAYNE AV & E 24TH ST",,  41.506676, -81.673033,,,0,
06511,,"PAYNE AV & E 27TH ST",,  41.507463, -81.670167,,,0,
06513,,"PAYNE AV & E 30TH ST",,  41.507853, -81.668691,,,0,
06514,,"PAYNE AV & E 30TH ST",,  41.507930, -81.668727,,,0,
06515,,"PAYNE AV & E 32ND ST",,  41.508542, -81.666086,,,0,
06516,,"PAYNE AV & E 32ND ST",,  41.508629, -81.666410,,,0,
06517,,"PAYNE AV & E 36TH ST",,  41.509150, -81.663942,,,0,
06518,,"PAYNE AV & E 36TH ST",,  41.509344, -81.663845,,,0,
06519,,"PAYNE AV & E 38TH ST",,  41.509787, -81.661681,,,0,
06520,,"PAYNE AV & E 39TH ST",,  41.510136, -81.661067,,,0,
06522,,"PAYNE AV & E 40TH ST",,  41.510655, -81.659205,,,0,
06523,,"PAYNE AV & E 43RD ST",,  41.511109, -81.657020,,,0,
06524,,"PAYNE AV & E 43RD ST",,  41.511257, -81.657062,,,0,
06525,,"PAYNE AV & E 45TH ST",,  41.511688, -81.655588,,,0,
06526,,"PAYNE AV & E 47TH ST",,  41.511940, -81.654018,,,0,
06527,,"PAYNE AV & E 47TH ST",,  41.512009, -81.654430,,,0,
06528,,"PAYNE AV & E 55TH ST",,  41.512362, -81.651997,,,0,
06529,,"PAYNE AV & E 55TH ST",,  41.512645, -81.652019,,,0,
06537,,"PEARL RD & ACKLEY RD",,  41.392864, -81.758715,,,0,
06538,,"PEARL RD & OLDE YORK RD",,  41.392313, -81.759618,,,0,
06539,,"PEARL RD & ADAMS DR",,  41.345101, -81.824779,,,0,
06540,,"PEARL RD & ADAMS DR",,  41.345497, -81.824855,,,0,
06541,,"PEARL RD & ADMIRALTY DR",,  41.284424, -81.835058,,,0,
06542,,"18848 PEARL RD",,  41.282365, -81.835213,,,0,
06543,,"PEARL RD & ALBION RD",,  41.332897, -81.836331,,,0,
06544,,"PEARL RD & ALBION RD",,  41.332910, -81.836699,,,0,
06545,,"PEARL RD & ARCHMERE AV",,  41.425726, -81.719839,,,0,
06546,,"PEARL RD & ARCHMERE AV",,  41.426017, -81.719719,,,0,
06547,,"PEARL RD & ARCHWOOD AV",,  41.452517, -81.701331,,,0,
06548,,"PEARL RD & ARCHWOOD AV",,  41.452799, -81.701656,,,0,
06549,,"PEARL RD & BADER AV",,  41.424523, -81.721239,,,0,
06552,,"PEARL RD & BAUERDALE AV",,  41.408342, -81.740049,,,0,
06553,,"PEARL RD & BEACONSFIELD DR",,  41.397309, -81.753689,,,0,
06554,,"PEARL RD & BEHRWALD AV",,  41.431975, -81.712790,,,0,
06555,,"PEARL RD & BEVERLY DR",,  41.383252, -81.776472,,,0,
06556,,"PEARL RD & BEVERLY DR",,  41.383574, -81.776239,,,0,
06557,,"PEARL RD & BIDDULPH AV",,  41.430030, -81.714919,,,0,
06558,,"PEARL RD & BONNIE LN",,  41.321681, -81.836091,,,0,
06559,,"PEARL RD & BONNIE LN",,  41.321386, -81.836392,,,0,
06560,,"PEARL RD & BOSTON RD (FLAG)",,  41.275424, -81.835935,,,0,
06561,,"PEARL RD & BOSTON RD",,  41.275726, -81.835943,,,0,
06562,,"PEARL RD & BRADLEY AV",,  41.413976, -81.733370,,,0,
06563,,"PEARL RD & BRADWELL AV",,  41.449402, -81.702095,,,0,
06565,,"PEARL RD & BROADVIEW RD",,  41.441796, -81.704897,,,0,
06566,,"PEARL RD & BROOKPARK RD",,  41.418923, -81.727654,,,0,
06568,,"PEARL RD & BROOKPARK RD",,  41.418894, -81.727898,,,0,
06569,,"PEARL RD & WILDLIFE WAY",,  41.444627, -81.702955,,,0,
06570,,"PEARL RD & WILDLIFE WAY",,  41.444192, -81.703533,,,0,
06572,,"PEARL RD & BURGER AV",,  41.423586, -81.722355,,,0,
06573,,"PEARL RD & CECILIA AV",,  41.432861, -81.711855,,,0,
06574,,"PEARL RD & COMMONWEALTH BLVD",,  41.384476, -81.772483,,,0,
06575,,"PEARL RD & COOK AV",,  41.308391, -81.835042,,,0,
06577,,"PEARL RD & DENISON AV",,  41.450595, -81.701584,,,0,
06578,,"PEARL RD & DENISON AV",,  41.450880, -81.701876,,,0,
06580,,"PEARL RD & BOWMAN DR",,  41.292052, -81.835309,,,0,
06581,,"PEARL RD & DRESDEN AV",,  41.407049, -81.741402,,,0,
06586,,"PEARL RD & EDGEBROOK BLVD",,  41.394501, -81.756735,,,0,
06587,,"PEARL RD & EDGEBROOK BLVD",,  41.394584, -81.756858,,,0,
06588,,"PEARL RD & ELDERDALE DR",,  41.360300, -81.813800,,,0,
06589,,"PEARL RD & ELDERDALE DR",,  41.360659, -81.813785,,,0,
06590,,"PEARL RD & ELDON DR",,  41.402614, -81.746845,,,0,
06591,,"PEARL RD & ELDON DR",,  41.403006, -81.746837,,,0,
06592,,"PEARL RD & EUREKA PKWY",,  41.400065, -81.750421,,,0,
06593,,"PEARL RD & EVERGREEN DR",,  41.406302, -81.742599,,,0,
06594,,"PEARL RD & FALLINGWATER RD",,  41.323860, -81.836520,,,0,
06595,,"PEARL RD & FALLINGWATER RD",,  41.323573, -81.836811,,,0,
06596,,"PEARL RD & FERNHILL AV",,  41.410524, -81.737552,,,0,
06597,,"PEARL RD & FERNHURST AV",,  41.381945, -81.781283,,,0,
06601,,"PEARL RD & GIFFORD AV",,  41.433746, -81.711264,,,0,
06602,,"PEARL RD & GLENRIDGE AV",,  41.363956, -81.809699,,,0,
06603,,"PEARL RD & GLENRIDGE AV",,  41.363566, -81.809674,,,0,
06606,,"PEARL RD & GREENLEAF AV",,  41.382870, -81.777756,,,0,
06608,,"PEARL RD & HALCYON DR",,  41.396331, -81.754830,,,0,
06613,,"PEARL RD & IDLEWOOD TRAIL",,  41.329799, -81.837058,,,0,
06616,,"PEARL RD & KINGSDALE BLVD",,  41.387283, -81.766307,,,0,
06619,,"PEARL RD & LEOPOLD AV",,  41.434430, -81.710508,,,0,
06620,,"PEARL RD & LOTUSDALE DR",,  41.401350, -81.748401,,,0,
06621,,"PEARL RD & LOTUSDALE DR",,  41.401503, -81.748637,,,0,
06624,,"PEARL RD & LUELDA AV",,  41.416281, -81.730715,,,0,
06627,,"PEARL RD & LUNN RD",,  41.305497, -81.835384,,,0,
06628,,"PEARL RD & MAPLECREST AV",,  41.386611, -81.767663,,,0,
06629,,"PEARL RD & MAPLECREST AV",,  41.386804, -81.767807,,,0,
06630,,"PEARL RD & MAPLEDALE AV",,  41.454308, -81.701127,,,0,
06631,,"PEARL RD & MAPLEDALE AV",,  41.454593, -81.701455,,,0,
06632,,"PEARL RD & MAPLEWOOD RD",,  41.381708, -81.781183,,,0,
06633,,"PEARL RD & MAYSDAY AV",,  41.414847, -81.732631,,,0,
06635,,"PEARL RD & MOHAWK TRAIL",,  41.375798, -81.795317,,,0,
06637,,"PEARL RD & OAK PARK AV",,  41.427166, -81.718046,,,0,
06638,,"PEARL RD & OLD PLEASANT VALLEY RD",,  41.372513, -81.799065,,,0,
06640,,"PEARL RD & ORCHARD BLVD",,  41.383989, -81.774099,,,0,
06644,,"PEARL RD & PROGRESS DR",,  41.326288, -81.837301,,,0,
06645,,"PEARL RD & RIDGE RD",,  41.412928, -81.734644,,,0,
06646,,"PEARL RD & RIDGEFIELD RD",,  41.408743, -81.739367,,,0,
06647,,"PEARL RD & ROBERT DR",,  41.370000, -81.801842,,,0,
06649,,"PEARL RD & ROCHELLE BLVD",,  41.385083, -81.770789,,,0,
06650,,"PEARL RD & SCHILLER AV",,  41.430407, -81.714277,,,0,
06652,,"PEARL RD & SHAWNEE TRAIL",,  41.373685, -81.797715,,,0,
06653,,"PEARL RD & SHAWNEE TRAIL",,  41.373797, -81.798045,,,0,
06654,,"PEARL RD & SHURMER RD",,  41.304032, -81.835013,,,0,
06655,,"PEARL RD & SHURMER RD",,  41.304328, -81.835381,,,0,
06656,,"PEARL RD & SKYVIEW DR",,  41.272855, -81.837387,,,0,
06657,,"PEARL RD & SKYVIEW DR",,  41.272905, -81.837539,,,0,
06659,,"PEARL RD & SMITH RD",,  41.377332, -81.792123,,,0,
06661,,"PEARL RD & SNOW RD",,  41.404732, -81.744141,,,0,
06662,,"PEARL RD & SNOW RD",,  41.405005, -81.744335,,,0,
06663,,"PEARL RD & SPOKANE AV",,  41.438332, -81.707569,,,0,
06667,,"PEARL RD & STANFORD AV",,  41.439612, -81.706580,,,0,
06668,,"PEARL RD & STATE RD",,  41.438707, -81.707105,,,0,
06669,,"PEARL RD & STICKNEY AV",,  41.428814, -81.716093,,,0,
06671,,"PEARL RD & STUMPH RD",,  41.388838, -81.763866,,,0,
06672,,"PEARL RD & TEMPLE DR",,  41.308777, -81.835420,,,0,
06673,,"PEARL RD & UHLIN DR",,  41.371616, -81.800065,,,0,
06674,,"PEARL RD & VELMA AV",,  41.417038, -81.729820,,,0,
06676,,"PEARL RD & VIRGINIA AV",,  41.410351, -81.737536,,,0,
06677,,"PEARL RD & W 130TH ST",,  41.380329, -81.784842,,,0,
06681,,"PEARL RD & WEBSTER RD",,  41.361504, -81.812246,,,0,
06682,,"PEARL RD & WEBSTER RD",,  41.361670, -81.812488,,,0,
06683,,"14177 PEARL RD (ALDI SUPERMARKET)",,  41.314676, -81.835015,,,0,
06684,,"PEARL RD & WESTWOOD DR",,  41.315479, -81.835367,,,0,
06685,,"PEARL RD & WETZEL AV",,  41.422667, -81.723288,,,0,
06686,,"PEARL RD & WHITNEY RD",,  41.342757, -81.826671,,,0,
06687,,"PEARL RD & WHITNEY RD",,  41.343068, -81.826796,,,0,
06689,,"PEARL RD & WOBURN AV",,  41.436316, -81.709191,,,0,place_brga
06690,,"PEARL RD & YORK RD",,  41.388744, -81.763758,,,0,
06691,,"5568 PERKINS RD",,  41.408426, -81.498169,,,0,
06694,,"PERKINS RD & PICONE LN",,  41.404962, -81.498470,,,0,
06696,,"PERKINS RD & PICONE LN",,  41.405238, -81.498579,,,0,
06697,,"2301 BROADWAY",,  41.489600, -81.674609,,,0,
06699,,"2400 BROADWAY (POST OFFICE PROCESS)",,  41.488586, -81.671100,,,0,
06700,,"2401 BROADWAY (POST OFFICE PROCESS)",,  41.488702, -81.671095,,,0,
06703,,"W PLEASANT VALLEY RD & ANN ARBOR DR",,  41.363852, -81.772820,,,0,
06714,,"W PLEASANT VALLEY RD & MALIBU DR",,  41.363830, -81.768868,,,0,
06734,,"PROFESSOR AV & COLLEGE AV",,  41.480423, -81.685353,,,0,
06735,,"PROFESSOR AV & COLLEGE AV",,  41.480593, -81.685661,,,0,
06746,,"PROSPECT AV E & BOLIVAR RD",,  41.499732, -81.681167,,,0,
06756,,"PROSPECT AV & E 14TH ST",,  41.499674, -81.680623,,,0,
06757,,"PROSPECT AV & E 18TH ST",,  41.499849, -81.678694,,,0,
06758,,"PROSPECT AV & E 18TH ST",,  41.500018, -81.678375,,,0,
06759,,"PROSPECT AV & E 21ST ST",,  41.500405, -81.675314,,,0,
06761,,"PROSPECT AV & E 4TH ST",,  41.498346, -81.689708,,,0,
06762,,"PROSPECT AV & E 4TH ST",,  41.498445, -81.689736,,,0,
06771,,"PROSPECT AV & HURON RD E",,  41.498921, -81.686007,,,0,
06790,,"EUCLID AV & ONTARIO ST",,  41.498892, -81.693327,,,0,place_pusq
06793,,"WEST ROADWAY & SUPERIOR AV",,  41.499409, -81.694602,,,0,place_pusq
06796,,"PURITAS AV & ROCKY RIVER DR",,  41.433964, -81.822093,,,0,
06797,,"PURITAS AV & ROCKY RIVER DR",,  41.434067, -81.822275,,,0,
06798,,"PURITAS AV & W 140TH ST",,  41.433493, -81.790901,,,0,
06799,,"PURITAS AV & W 140TH ST",,  41.433587, -81.790536,,,0,
06800,,"PURITAS AV & W 143RD ST",,  41.433673, -81.793865,,,0,
06801,,"PURITAS AV & W 145TH ST",,  41.433521, -81.795890,,,0,
06802,,"PURITAS AV & W 145TH ST",,  41.433646, -81.796235,,,0,
06803,,"PURITAS AV & W 147TH ST",,  41.433571, -81.798279,,,0,
06804,,"PURITAS AV & W 147TH ST",,  41.433671, -81.798073,,,0,
06805,,"PURITAS AV & W 149TH ST",,  41.433592, -81.800372,,,0,
06806,,"PURITAS AV & W 150TH ST",,  41.433614, -81.801426,,,0,
06807,,"PURITAS AV & W 150TH ST",,  41.433700, -81.801056,,,0,
06808,,"PURITAS AV & W 154TH ST",,  41.433641, -81.803599,,,0,
06809,,"PURITAS AV & W 157TH ST",,  41.433721, -81.807355,,,0,
06810,,"PURITAS AV & W 157TH ST",,  41.433812, -81.806982,,,0,
06811,,"PURITAS AV & W 158TH ST",,  41.433758, -81.808879,,,0,
06813,,"PURITAS AV & W 168TH ST",,  41.433873, -81.815325,,,0,
06814,,"PURITAS AV & W 168TH ST",,  41.434019, -81.814999,,,0,
06815,,"PURITAS AV & W 171ST ST",,  41.433979, -81.816605,,,0,
06816,,"PURITAS AV & W 172ND ST",,  41.433882, -81.816846,,,0,
06817,,"PURITAS AV & W 174TH ST",,  41.434002, -81.818183,,,0,
06818,,"PURITAS AV & W 177TH ST",,  41.433917, -81.820132,,,0,
06819,,"PURITAS AV & W 182ND ST",,  41.434124, -81.825473,,,0,
06820,,"PURITAS AV & W 185TH ST",,  41.434072, -81.828807,,,0,
06821,,"PURITAS AV & W 185TH ST",,  41.434163, -81.828441,,,0,
06822,,"PURITAS AV & W 189TH ST",,  41.434092, -81.830922,,,0,
06823,,"PURITAS AV & W 191ST ST",,  41.434108, -81.831684,,,0,
06824,,"PURITAS AV & W 192ND ST",,  41.434169, -81.834353,,,0,
06825,,"PURITAS AV & W 194TH ST",,  41.434289, -81.836507,,,0,
06832,,"QUINCY AV & E 100TH ST",,  41.493394, -81.618403,,,0,
06833,,"QUINCY AV & E 100TH ST",,  41.493476, -81.618402,,,0,
06834,,"QUINCY AV & E 105TH ST",,  41.493410, -81.615398,,,0,place_x105r
06835,,"QUINCY AV & E 105TH ST",,  41.493492, -81.615397,,,0,place_x105r
06836,,"QUINCY AV & E 40TH ST",,  41.492759, -81.657442,,,0,
06837,,"QUINCY AV & E 46TH ST",,  41.492769, -81.655376,,,0,
06839,,"QUINCY AV & E 55TH ST",,  41.493407, -81.651480,,,0,
06840,,"QUINCY AV & E 55TH ST",,  41.493490, -81.651563,,,0,
06843,,"QUINCY AV & E 61ST ST",,  41.493384, -81.647589,,,0,
06844,,"QUINCY AV & E 61ST ST",,  41.493466, -81.647587,,,0,
06846,,"QUINCY AV & E 65TH ST",,  41.493350, -81.644796,,,0,
06847,,"QUINCY AV & E 65TH ST",,  41.493432, -81.644795,,,0,
06848,,"QUINCY AV & E 69TH ST",,  41.493328, -81.641770,,,0,
06849,,"QUINCY AV & E 69TH ST",,  41.493386, -81.641905,,,0,
06850,,"QUINCY AV & E 71ST ST",,  41.493326, -81.639277,,,0,
06851,,"QUINCY AV & E 71ST ST",,  41.493391, -81.639185,,,0,
06852,,"QUINCY AV & E 75TH ST",,  41.493332, -81.636492,,,0,
06853,,"QUINCY AV & E 75TH ST",,  41.493406, -81.636056,,,0,
06855,,"QUINCY AV & E 79TH ST",,  41.493352, -81.633600,,,0,
06856,,"QUINCY AV & E 79TH ST",,  41.493437, -81.633234,,,0,
06859,,"(DNU) QUINCY AV & E 83RD ST",,  41.493373, -81.629847,,,0,
06860,,"QUINCY AV & E 83RD ST",,  41.493456, -81.629846,,,0,
06861,,"QUINCY AV & E 86TH ST",,  41.493479, -81.626772,,,0,
06862,,"QUINCY AV & E 87TH ST",,  41.493399, -81.626313,,,0,
06863,,"QUINCY AV & E 89TH ST",,  41.493395, -81.624645,,,0,
06864,,"QUINCY AV & E 89TH ST",,  41.493474, -81.624279,,,0,
06866,,"QUINCY AV & E 93RD ST",,  41.493382, -81.621867,,,0,
06867,,"QUINCY AV & E 93RD ST",,  41.493461, -81.621425,,,0,
06869,,"QUINCY AV & UNWIN RD",,  41.493216, -81.653110,,,0,
06894,,"RICHMOND RD & CURTISS WRIGHT PKWY",,  41.565116, -81.496775,,,0,
06901,,"RICHMOND RD & ALLENDALE DR",,  41.563298, -81.496924,,,0,
06902,,"RICHMOND RD & BRIDGETON DR",,  41.490035, -81.497655,,,0,
06903,,"2655 RICHMOND RD (BEACHWOOD FIRE DEPT)",,  41.486965, -81.497808,,,0,
06904,,"SUMMIT COUNTY LINE LOOP",,  41.350521, -81.490260,,,0,
06908,,"RICHMOND RD & CHARDON RD",,  41.575556, -81.496015,,,0,
06909,,"RICHMOND RD & CHARDONVIEW RD",,  41.574647, -81.495006,,,0,
06911,,"RICHMOND RD & EDENHURST AV",,  41.527677, -81.496998,,,0,
06912,,"RICHMOND RD & EMMET RD",,  41.529868, -81.497005,,,0,
06913,,"RICHMOND RD & FOXLAIR TRAIL",,  41.548774, -81.497252,,,0,
06914,,"RICHMOND RD & GEORGE ZEIGER DR",,  41.496208, -81.497656,,,0,
06915,,"RICHMOND RD & GLEETEN RD",,  41.546965, -81.497167,,,0,
06918,,"RICHMOND RD & HILLARY LN",,  41.543465, -81.497147,,,0,
06919,,"RICHMOND RD & HILLARY LN",,  41.543741, -81.497278,,,0,
06920,,"RICHMOND RD & MAIDSTONE LN",,  41.492297, -81.497639,,,0,
06921,,"RICHMOND RD & MAIDSTONE LN",,  41.492572, -81.497766,,,0,
06923,,"RICHMOND RD & MERIT DR",,  41.572003, -81.494889,,,0,
06924,,"820 RICHMOND RD",,  41.538398, -81.497379,,,0,
06925,,"RICHMOND RD & NAN LINN DR",,  41.568260, -81.495912,,,0,
06926,,"RICHMOND RD & NAN LINN DR",,  41.568551, -81.495962,,,0,
06929,,"RICHMOND RD & RIDGEBURY BLVD",,  41.530765, -81.497331,,,0,
06930,,"RICHMOND RD & SPENCER RD",,  41.526127, -81.496986,,,0,
06931,,"RICHMOND RD & SWETLAND BLVD",,  41.569226, -81.495627,,,0,
06934,,"RICHMOND RD & WHITE RD",,  41.574107, -81.494751,,,0,
06935,,"RICHMOND RD & WILSON MILLS RD",,  41.538552, -81.497005,,,0,
06937,,"RIDGE RD & ASSOCIATE AV",,  41.453197, -81.737528,,,0,
06939,,"RIDGE RD & BENNETT RD (FLAG)",,  41.315992, -81.735632,,,0,
06940,,"RIDGE RD & BIDDULPH RD",,  41.430453, -81.735177,,,0,
06941,,"RIDGE RD & BIDDULPH RD",,  41.430496, -81.735486,,,0,
06942,,"RIDGE RD & BROOKPARK RD",,  41.418442, -81.734230,,,0,
06943,,"RIDGE RD & BROOKPARK RD",,  41.419921, -81.734628,,,0,
06944,,"RIDGE RD & BROOKSIDE DR",,  41.443207, -81.735149,,,0,
06945,,"RIDGE RD & BROOKSIDE DR",,  41.443481, -81.735408,,,0,
06946,,"RIDGE RD & BUCKINGHAM DR",,  41.389687, -81.734765,,,0,
06947,,"RIDGE RD & S CANTERBURY RD",,  41.392948, -81.734745,,,0,
06948,,"RIDGE RD & CHARLES AV",,  41.402009, -81.734549,,,0,
06949,,"RIDGE RD & CLINTON RD",,  41.457394, -81.737964,,,0,
06950,,"RIDGE RD & CLINTON RD",,  41.457612, -81.738131,,,0,
06951,,"RIDGE RD & CRAIGLEIGH DR (FLAG)",,  41.351548, -81.735751,,,0,
06954,,"RIDGE RD & DENISON AV",,  41.462242, -81.738236,,,0,
06955,,"RIDGE RD & DENISON AV",,  41.462292, -81.738345,,,0,
06956,,"RIDGE RD & DOROTHY AV",,  41.402394, -81.734676,,,0,
06957,,"RIDGE RD & FLOWERDALE AV",,  41.423385, -81.734169,,,0,
06958,,"RIDGE RD & FOREST AV",,  41.407948, -81.734461,,,0,
06959,,"RIDGE RD & GLENCOE AV",,  41.429341, -81.735091,,,0,
06960,,"RIDGE RD & GLENCOE AV",,  41.429299, -81.735387,,,0,
06962,,"RIDGE RD & HAMMOND AV",,  41.438086, -81.735113,,,0,
06963,,"RIDGE RD & HAMMOND AV",,  41.437989, -81.735446,,,0,
06964,,"RIDGE RD & HOLLYWOOD DR",,  41.387396, -81.734464,,,0,
06965,,"RIDGE RD & VANDALIA AV",,  41.426921, -81.734284,,,0,
06966,,"RIDGE RD & VANDALIA AV",,  41.427008, -81.734670,,,0,
06967,,"RIDGE RD & JAMESON RD",,  41.405836, -81.734628,,,0,
06969,,"RIDGE RD & KENNETH AV",,  41.406329, -81.734455,,,0,
06971,,"RIDGE RD & LIBERTY AV",,  41.417918, -81.734626,,,0,
06972,,"RIDGE RD & LUELDA AV",,  41.416548, -81.734266,,,0,
06973,,"RIDGE RD & LAVERNE AV",,  41.415456, -81.734669,,,0,
06974,,"RIDGE RD & MAYSDAY AV",,  41.414808, -81.734294,,,0,
06975,,"RIDGE RD & MEADOWBROOK AV",,  41.444944, -81.735107,,,0,
06976,,"RIDGE RD & MELBER AV",,  41.450358, -81.736995,,,0,
06977,,"RIDGE RD & MEMPHIS AV",,  41.440139, -81.735111,,,0,
06978,,"RIDGE RD & MEMPHIS AV",,  41.440141, -81.735472,,,0,
06979,,"RIDGE RD & NEWPORT AV",,  41.416872, -81.734642,,,0,
06980,,"RIDGE RD & NORTHCLIFF AV",,  41.424880, -81.734166,,,0,
06981,,"RIDGE RD & NORTHCLIFF AV",,  41.425174, -81.734529,,,0,
06982,,"RIDGE RD & ORCHARD GROVE AV",,  41.446033, -81.735393,,,0,
06983,,"RIDGE RD & OUTLOOK AV",,  41.436392, -81.735155,,,0,
06984,,"RIDGE RD & OUTLOOK AV",,  41.436375, -81.735462,,,0,
06986,,"RIDGE RD & WOLF RD",,  41.412285, -81.734549,,,0,
06987,,"RIDGE RD & PELHAM DR",,  41.395399, -81.734454,,,0,
06988,,"RIDGE RD & PELHAM DR",,  41.395676, -81.734750,,,0,
06989,,"RIDGE RD & W PLEASANT VALLEY RD",,  41.364031, -81.734209,,,0,
06990,,"RIDGE RD & W PLEASANT VALLEY RD",,  41.364055, -81.734360,,,0,
06993,,"RIDGE RD & REGAL DR",,  41.370411, -81.734683,,,0,
06994,,"RIDGE RD & REGENCY DR",,  41.376865, -81.734889,,,0,
06995,,"RIDGE RD & RENWOOD DR",,  41.397735, -81.734409,,,0,
06996,,"RIDGE RD & RENWOOD DR",,  41.397987, -81.734734,,,0,
07002,,"RIDGE RD & ROYALVIEW DR",,  41.367048, -81.734679,,,0,
07003,,"RIDGE RD & ROYALVIEW DR",,  41.367049, -81.734810,,,0,
07004,,"RIDGE RD & JULIA DR (FLAG)",,  41.321735, -81.736134,,,0,
07005,,"RIDGE RD & RUSSELL LN",,  41.450337, -81.737127,,,0,
07006,,"RIDGE RD & SELWICK DR",,  41.373849, -81.734589,,,0,
07007,,"RIDGE RD & SELWICK DR",,  41.373824, -81.734899,,,0,
07008,,"RIDGE RD & SNOW RD",,  41.404745, -81.734488,,,0,
07009,,"RIDGE RD & SNOW RD",,  41.404746, -81.734619,,,0,
07010,,"RIDGE RD & SOUTHINGTON DR",,  41.391296, -81.734455,,,0,
07011,,"RIDGE RD & SOUTHINGTON DR",,  41.391301, -81.734754,,,0,
07012,,"RIDGE RD & THORNTON DR",,  41.399635, -81.734540,,,0,
07013,,"RIDGE RD & THORNTON DR",,  41.399715, -81.734656,,,0,
07014,,"RIDGE RD & VIRGINIA AV",,  41.409542, -81.734428,,,0,
07015,,"RIDGE RD & VIRGINIA AV",,  41.409667, -81.734562,,,0,
07016,,"RIDGE RD & W 66TH ST",,  41.433862, -81.735141,,,0,
07017,,"RIDGE RD & W 66TH ST",,  41.433573, -81.735458,,,0,
07020,,"RIDGE RD & WILBER AV",,  41.402852, -81.734513,,,0,
07021,,"RIDGE RD & WOLF AV",,  41.412007, -81.734421,,,0,
07022,,"RIDGE RD & WOODHAVEN AV",,  41.441484, -81.735150,,,0,
07023,,"RIDGE RD & WOODHAVEN AV",,  41.441754, -81.735421,,,0,
07053,,"W RIDGEWOOD DR & BENNINGTON DR",,  41.384624, -81.753035,,,0,
07054,,"W RIDGEWOOD DR & S CANTERBURY RD",,  41.384484, -81.740318,,,0,
07055,,"W RIDGEWOOD DR & S CANTERBURY RD",,  41.384584, -81.740524,,,0,
07056,,"W RIDGEWOOD DR & BENNINGTON DR",,  41.384525, -81.753401,,,0,
07057,,"W RIDGEWOOD DR & PRINCETON CT",,  41.384628, -81.755378,,,0,
07061,,"W RIDGEWOOD DR & RIDGEWOOD LAKES DR",,  41.384468, -81.737821,,,0,
07062,,"W RIDGEWOOD DR & RIDGEWOOD LAKES DR",,  41.384561, -81.737456,,,0,
07064,,"W RIDGEWOOD DR & WESTMINSTER DR",,  41.384496, -81.744283,,,0,
07065,,"W RIDGEWOOD DR & WESTMINSTER DR",,  41.384588, -81.743629,,,0,
07066,,"W RIDGEWOOD DR & YORK RD",,  41.384617, -81.759588,,,0,
07067,,"W RIDGEWOOD DR & YORK RD",,  41.384514, -81.759764,,,0,
07070,,"RIVERSIDE DR & INDIANOLA DR",,  41.473055, -81.822088,,,0,
07071,,"RIVERSIDE DR & INDIANOLA DR",,  41.473346, -81.822059,,,0,
07073,,"ROCKSIDE RD & WEST CREEK RD",,  41.397382, -81.655503,,,0,
07078,,"ROCKSIDE RD & BRECKSVILLE RD",,  41.394418, -81.640586,,,0,place_xbrrk
07079,,"ROCKSIDE RD & CANAL RD",,  41.393525, -81.626455,,,0,
07080,,"ROCKSIDE RD & CANAL RD",,  41.393624, -81.626446,,,0,
07081,,"ROCKSIDE RD & CROSSVIEW RD",,  41.402082, -81.668927,,,0,
07082,,"ROCKSIDE RD & CROSSVIEW RD",,  41.402046, -81.668545,,,0,
07088,,"ROCKSIDE RD & HALLE DR",,  41.392880, -81.617096,,,0,
07093,,"ROCKSIDE RD & OAKTREE BLVD",,  41.399051, -81.661165,,,0,
07095,,"ROCKSIDE RD & ROCKSIDE WOODS BLVD",,  41.395088, -81.645881,,,0,
07096,,"ROCKSIDE RD & ROCKSIDE WOODS BLVD",,  41.395182, -81.645843,,,0,
07101,,"GARFIELD COMMONS & MCDONALD'S",,  41.399434, -81.597635,,,0,
07104,,"GARFIELD COMMONS & MARC'S",,  41.398208, -81.595310,,,0,
07105,,"GARFIELD COMMONS & SAV-A-LOT",,  41.399533, -81.596250,,,0,
07108,,"ROCKY RIVER DR & ALBERS AV",,  41.449126, -81.817005,,,0,
07109,,"ROCKY RIVER DR & BRADGATE AV",,  41.447402, -81.817490,,,0,
07110,,"ROCKY RIVER DR & BROOKPARK RD",,  41.418847, -81.830639,,,0,
07111,,"ROCKY RIVER DR & BROOKPARK RD",,  41.418849, -81.830964,,,0,
07112,,"BROOKPARK STATION STOP #4",,  41.419154, -81.823468,,,0,
07115,,"ROCKY RIVER DR & ERNADALE AV",,  41.456950, -81.815012,,,0,
07116,,"ROCKY RIVER DR & FERNCLIFF AV",,  41.429667, -81.825092,,,0,
07117,,"N ROCKY RIVER DR & FRONT ST",,  41.388335, -81.853294,,,0,
07118,,"N ROCKY RIVER DR & FRONT ST",,  41.388502, -81.853326,,,0,
07119,,"ROCKY RIVER DR & GREENWOOD AV",,  41.457594, -81.814852,,,0,
07121,,"ROCKY RIVER DR & HOMEWAY RD",,  41.427258, -81.826604,,,0,
07122,,"ROCKY RIVER DR & LARCHWOOD AV",,  41.444186, -81.818450,,,0,
07123,,"ROCKY RIVER DR & LAVERNE AV",,  41.436958, -81.820615,,,0,
07124,,"ROCKY RIVER DR & LORAIN AV",,  41.450323, -81.816657,,,0,
07125,,"ROCKY RIVER DR & LORAIN AV",,  41.450423, -81.816774,,,0,
07126,,"ROCKY RIVER DR & LUCILLE AV",,  41.453966, -81.815802,,,0,
